timestamp,latitude,longitude,speed,angle_change,object_type,terrain,visibility,sensor_confidence,label
2026-01-13T14:51:59.876222,23.81342490082006,69.47284733351728,6.944560011983298,78.04942291963586,Human,Salt Flat,Clear,0.75,0
2026-01-13T14:52:00.876226,23.839515457997095,69.48879569820907,6.789381234722532,96.48128295259177,Human,Sandy,Night,0.66,0
2026-01-13T14:52:01.876229,23.774346354868108,69.49361161921027,4.151300260130243,10.17406067254133,Vehicle,Sandy,Night,0.7,0
2026-01-13T14:52:02.876233,23.785335644311658,69.53635163686182,3.36428231445219,6.526925639660033,Human,Salt Flat,Clear,0.88,0
2026-01-13T14:52:03.876237,23.83196197107574,69.49035690649684,6.937749676701789,55.95182832956736,Human,Marshy,Clear,0.91,0
2026-01-13T14:52:04.876240,23.752927383350745,69.52847818501766,3.309559423288498,12.107100380804862,Vehicle,Salt Flat,Night,0.64,0
2026-01-13T14:52:05.876244,23.80350887141801,69.47828238118898,3.22564407327026,19.155698853050108,Animal,Salt Flat,Foggy,0.79,0
2026-01-13T14:52:06.876247,23.83079698509749,69.54240310873173,3.692473096482293,6.01764683073524,Human,Sandy,Clear,0.57,0
2026-01-13T14:52:07.876251,23.838608649955894,69.51212511450987,2.555230276390349,4.074141129044467,Drone,Marshy,Night,0.93,0
2026-01-13T14:52:08.876255,23.793795164535876,69.49708853995618,7.104820472913914,51.10024312738066,Vehicle,Salt Flat,Clear,0.72,0
2026-01-13T14:52:09.876258,23.84494474753503,69.54341776329956,3.3605892103275057,11.756426694177813,Drone,Marshy,Foggy,0.72,0
2026-01-13T14:52:10.876263,23.812487389484392,69.53615220856332,4.429282464914074,7.856002234005539,Vehicle,Sandy,Clear,0.7,0
2026-01-13T14:52:11.876267,23.75848556629791,69.47593812518545,4.035748936622099,2.463255098562409,Animal,Marshy,Clear,0.56,0
2026-01-13T14:52:12.876270,23.832233301371005,69.54631655691475,4.188637623837519,10.218747686661589,Human,Marshy,Clear,0.67,0
2026-01-13T14:52:13.876274,23.833645432141946,69.50737366087456,2.8592825448279777,5.308960137361652,Drone,Sandy,Clear,0.69,0
2026-01-13T14:52:14.876278,23.804462151230194,69.46913605232301,3.0860035596650945,5.011608392651221,Human,Marshy,Night,0.85,0
2026-01-13T14:52:15.876281,23.775959633892867,69.49725073733745,3.1747235373000273,9.603101721726029,Vehicle,Marshy,Foggy,0.95,0
2026-01-13T14:52:16.876285,23.790487308732587,69.4956871627702,6.822457153302812,114.30911276528137,Vehicle,Salt Flat,Foggy,0.93,0
2026-01-13T14:52:17.876289,23.790736611612783,69.4823010370109,4.426702644044755,7.4500755838074895,Human,Salt Flat,Night,0.91,0
2026-01-13T14:52:18.876294,23.83003210744473,69.51620070925387,3.850742108405258,10.682337786036232,Animal,Sandy,Foggy,0.73,0
2026-01-13T14:52:19.876298,23.76993940898852,69.54512196899931,3.009483696148151,17.544925077054693,Drone,Marshy,Night,0.7,0
2026-01-13T14:52:20.876301,23.795457369508853,69.469836656724,4.253323841961343,4.646320279477816,Drone,Salt Flat,Night,0.58,0
2026-01-13T14:52:21.876305,23.774863148419197,69.45032882736852,4.182669881131622,19.45139976910236,Human,Marshy,Foggy,0.57,0
2026-01-13T14:52:22.876309,23.77646803900283,69.53445207812678,2.535414134093279,3.9896811976824686,Drone,Sandy,Clear,0.82,0
2026-01-13T14:52:23.876313,23.84131751623996,69.53380473702393,6.06932378464656,70.57320901425649,Animal,Marshy,Foggy,0.66,0
2026-01-13T14:52:24.876316,23.79224308221385,69.5138684145852,3.4358933969097656,3.3926873742250985,Human,Sandy,Night,0.91,0
2026-01-13T14:52:25.876319,23.79678668364517,69.47082631062797,8.087573905821039,88.50426129176518,Drone,Sandy,Foggy,0.92,0
2026-01-13T14:52:26.876323,23.765901368434523,69.50830161305335,8.649164405909206,97.73109670694441,Drone,Marshy,Clear,0.67,0
2026-01-13T14:52:27.876326,23.840228454669294,69.52353666879536,3.4763831747530998,3.1331388087574252,Animal,Sandy,Clear,0.69,0
2026-01-13T14:52:28.876330,23.759964001930474,69.46216232605373,3.1495460202635903,7.920481703750665,Vehicle,Sandy,Foggy,0.82,0
2026-01-13T14:52:29.876334,23.810343034650167,69.46984715249711,4.106358232883424,6.4383289543278615,Animal,Salt Flat,Clear,0.97,0
2026-01-13T14:52:30.876339,23.801408414799404,69.52653589842872,3.9441805200968405,12.92383461461711,Drone,Marshy,Night,0.65,0
2026-01-13T14:52:31.876342,23.767066857205137,69.50720760733108,2.8402326569404774,12.2154175699225,Animal,Salt Flat,Night,0.64,0
2026-01-13T14:52:32.876346,23.787818251987048,69.47512259313201,2.9900492596086883,17.311428207523143,Vehicle,Salt Flat,Night,0.77,0
2026-01-13T14:52:33.876350,23.810658226979623,69.50501000490016,2.887934735759991,7.462991132776613,Animal,Marshy,Clear,0.7,0
2026-01-13T14:52:34.876353,23.751271233460542,69.49579599824482,6.535067387819497,81.1064111362635,Animal,Sandy,Night,0.87,0
2026-01-13T14:52:35.876357,23.769054652070235,69.45164803933127,3.9024881226545003,0.7938957204559571,Vehicle,Sandy,Night,0.68,0
2026-01-13T14:52:36.876360,23.83671323844353,69.53842820959213,3.5064990095407875,19.794545764706577,Animal,Sandy,Night,0.95,0
2026-01-13T14:52:37.876364,23.770853834789545,69.53524577699105,3.465255604146927,4.81574828674786,Animal,Sandy,Night,0.59,0
2026-01-13T14:52:38.876367,23.7581683505732,69.4748688010639,4.17716577901828,4.949760413055245,Human,Sandy,Clear,0.88,0
2026-01-13T14:52:39.876371,23.75626213941557,69.47591880391943,7.9675176240882495,57.399950113264005,Drone,Marshy,Clear,0.58,0
2026-01-13T14:52:40.876375,23.780548406503765,69.5266097094792,3.499235960269697,19.71152026474525,Drone,Salt Flat,Night,0.81,0
2026-01-13T14:52:41.876378,23.758973058293183,69.5451508080017,2.507662550779197,19.593561149637992,Animal,Salt Flat,Foggy,0.89,0
2026-01-13T14:52:42.876382,23.76739232164495,69.5463656999938,3.4728610946174827,14.772176540224342,Drone,Salt Flat,Foggy,0.85,0
2026-01-13T14:52:43.876386,23.820311020685736,69.54057125210936,2.7129975798899553,13.300964464319236,Animal,Marshy,Night,0.69,0
2026-01-13T14:52:44.876390,23.822900450504225,69.5240296920516,7.913183353005369,87.71034917324278,Animal,Sandy,Clear,0.67,0
2026-01-13T14:52:45.876394,23.776669730029276,69.51406303187186,4.053960923001702,15.287460570852824,Animal,Marshy,Foggy,0.82,0
2026-01-13T14:52:46.876397,23.803982464988565,69.45188615524629,4.247091401278845,6.102783622022843,Drone,Marshy,Foggy,0.9,0
2026-01-13T14:52:47.876401,23.779057777003484,69.4528936828797,2.929783917622978,1.1182667374831468,Drone,Sandy,Clear,0.93,0
2026-01-13T14:52:48.876404,23.849672831013134,69.50744859567058,6.9319491130803,95.09355689796149,Vehicle,Sandy,Clear,0.88,0
2026-01-13T14:52:49.876409,23.80268651275982,69.45765270302462,3.3118917865170547,17.482643552089655,Animal,Salt Flat,Night,0.58,0
2026-01-13T14:52:50.876413,23.753017230034985,69.52081005102394,3.7851495734659597,16.440257409345488,Animal,Marshy,Night,0.63,0
2026-01-13T14:52:51.876416,23.823368664697604,69.4804367581255,3.4435275692254472,5.07087889524154,Vehicle,Marshy,Foggy,0.94,0
2026-01-13T14:52:52.876420,23.779353069462054,69.4648269301544,3.9713762528721634,9.807890004041269,Animal,Sandy,Foggy,0.72,0
2026-01-13T14:52:53.876425,23.775072529492032,69.51182130242863,4.498618595164062,2.231078131413189,Animal,Salt Flat,Clear,0.97,0
2026-01-13T14:52:54.876430,23.791449697857203,69.46033108469337,4.12250060452844,8.82193266210735,Human,Salt Flat,Foggy,0.75,0
2026-01-13T14:52:55.876433,23.82324043986738,69.53459025998201,2.9899802456679447,0.14633912430291218,Vehicle,Salt Flat,Clear,0.66,0
2026-01-13T14:52:56.876437,23.808531579185043,69.47614864098358,8.311012701351457,86.8496070312188,Animal,Salt Flat,Night,0.57,0
2026-01-13T14:52:57.876441,23.758030882873985,69.53417568655959,3.352118783214082,10.155803810579956,Drone,Salt Flat,Clear,0.86,0
2026-01-13T14:52:58.876444,23.814714853524567,69.48415301382963,3.834253059960873,19.634125741783297,Vehicle,Sandy,Night,0.92,0
2026-01-13T14:52:59.876448,23.799479341942774,69.48829044424181,3.18814030562978,14.91242163926016,Animal,Salt Flat,Clear,0.94,0
2026-01-13T14:53:00.876452,23.769419505558414,69.47274514718832,7.673985763904637,62.92931752045973,Human,Salt Flat,Night,0.68,0
2026-01-13T14:53:01.876456,23.79513246188134,69.53812062620621,3.9668053220587884,17.921625080759927,Human,Sandy,Foggy,0.7,0
2026-01-13T14:53:02.876460,23.78969519601299,69.47306846390349,6.240208222592799,106.17115361433716,Human,Marshy,Night,0.64,0
2026-01-13T14:53:03.876463,23.81327754676703,69.54389393842058,3.33271766784879,8.41174432507482,Vehicle,Marshy,Clear,0.83,0
2026-01-13T14:53:04.876467,23.816725121152377,69.45589896625744,4.068266256501806,12.872554569523436,Drone,Marshy,Clear,0.72,0
2026-01-13T14:53:05.876471,23.828691335152993,69.48520985412217,3.291908312310187,16.649380992374468,Vehicle,Salt Flat,Night,0.75,0
2026-01-13T14:53:06.876474,23.81816388304856,69.54689322816152,6.536785906313816,64.75535239687142,Human,Sandy,Foggy,0.79,0
2026-01-13T14:53:07.876478,23.827016087015657,69.4830178194665,7.977671604305256,78.14086416640318,Animal,Sandy,Foggy,0.69,0
2026-01-13T14:53:08.876483,23.823847336045315,69.49679928486381,3.2265456129611816,3.873549947350341,Human,Sandy,Night,0.67,0
2026-01-13T14:53:09.876489,23.815496043731997,69.50728461001023,3.9981307551543748,12.39998108360028,Vehicle,Sandy,Night,0.66,0
2026-01-13T14:53:10.876493,23.811526019323676,69.53763054882216,3.686438912022754,13.926284534347968,Animal,Marshy,Foggy,0.9,0
2026-01-13T14:53:11.876497,23.77650837599883,69.4918716170265,7.557607930046652,91.99156608087321,Animal,Sandy,Clear,0.87,0
2026-01-13T14:53:12.876500,23.784910420416793,69.53951335438887,2.879372210010992,5.651619449193994,Drone,Marshy,Night,0.91,0
2026-01-13T14:53:13.876504,23.805452419871386,69.48993699442805,6.213462532695893,77.9870036939948,Human,Salt Flat,Foggy,0.95,0
2026-01-13T14:53:14.876508,23.7740677940083,69.52107571454721,4.016325994465129,7.03610267292246,Drone,Marshy,Night,0.57,0
2026-01-13T14:53:15.876511,23.80146820264052,69.50858712087576,3.944828917213407,12.355296614820357,Drone,Salt Flat,Foggy,0.72,0
2026-01-13T14:53:16.876515,23.843173548703803,69.45966738072264,3.498188242849772,15.8611786714878,Vehicle,Marshy,Night,0.58,0
2026-01-13T14:53:17.876519,23.78521636042364,69.49411483080192,3.3080839007776737,0.46148191649858505,Human,Sandy,Night,0.59,0
2026-01-13T14:53:18.876522,23.849114442737395,69.54461494798153,3.2355624319233933,9.473358894784713,Human,Marshy,Foggy,0.7,0
2026-01-13T14:53:19.876526,23.75237418426114,69.46600655374041,3.2757424748560986,5.713290303470064,Human,Salt Flat,Night,0.81,0
2026-01-13T14:53:20.876529,23.77678580561468,69.46333688432239,8.219456418441553,86.69642750924424,Vehicle,Sandy,Clear,0.76,0
2026-01-13T14:53:21.876533,23.841270383675997,69.52342529826122,7.226096273346198,114.05085865769779,Drone,Marshy,Foggy,0.56,0
2026-01-13T14:53:22.876537,23.84023406718789,69.52324688106162,8.492468097543988,90.08922233519097,Human,Salt Flat,Night,0.9,0
2026-01-13T14:53:23.876540,23.845901487541507,69.5202833021203,3.879350660515416,12.638758501060208,Human,Sandy,Clear,0.58,0
2026-01-13T14:53:24.876544,23.793781414473287,69.53328636813114,6.073356115893277,89.2626325685881,Animal,Salt Flat,Clear,0.85,0
2026-01-13T14:53:25.876547,23.800702954856362,69.49029552908831,3.3155384086517308,7.463981657002501,Animal,Marshy,Clear,0.8,0
2026-01-13T14:53:26.876551,23.822582619403004,69.4669302382985,2.7645186473940804,0.2625243963499879,Animal,Sandy,Foggy,0.8,0
2026-01-13T14:53:27.876555,23.765418531031223,69.47672809156695,8.143202416976038,58.21766175238592,Human,Salt Flat,Night,0.81,0
2026-01-13T14:53:28.876559,23.798921536508384,69.54451232223,4.031196874027639,14.49087729164675,Animal,Salt Flat,Foggy,0.79,0
2026-01-13T14:53:29.876563,23.766905310421617,69.46921979725624,3.4948269950494426,8.357540828553955,Vehicle,Marshy,Foggy,0.81,0
2026-01-13T14:53:30.876567,23.767163290379067,69.4630346597995,3.460727066281386,3.227491031952152,Drone,Marshy,Night,0.6,0
2026-01-13T14:53:31.876570,23.781912128355273,69.48887168908458,3.7050853210933976,7.91298417963888,Drone,Sandy,Night,0.56,0
2026-01-13T14:53:32.876574,23.80106577837651,69.51556409540679,8.08355209595122,103.60317041663177,Drone,Salt Flat,Clear,0.61,0
2026-01-13T14:53:33.876578,23.824413950308152,69.48785239987168,2.8812325971304555,9.672353215634883,Vehicle,Marshy,Clear,0.73,0
2026-01-13T14:53:34.876583,23.836798034754068,69.48979826247874,3.272822734342836,11.345254473261521,Human,Marshy,Night,0.68,0
2026-01-13T14:53:35.876586,23.77358768270737,69.47461306113287,4.29473569497973,18.0054226011532,Drone,Marshy,Foggy,0.56,0
2026-01-13T14:53:36.876590,23.84714078465659,69.53550187731337,3.947494067413622,5.7311112016218875,Vehicle,Sandy,Foggy,0.56,0
2026-01-13T14:53:37.876594,23.793253232679508,69.51265081073369,3.0653883036422966,15.18669834433821,Drone,Sandy,Night,0.72,0
2026-01-13T14:53:38.876598,23.825147301235106,69.52592613847045,2.843227714247302,0.46590867143267767,Animal,Salt Flat,Clear,0.57,0
2026-01-13T14:53:39.876601,23.770294449147897,69.48000117867002,2.7929068387202056,16.437577522633006,Drone,Marshy,Foggy,0.82,0
2026-01-13T14:53:40.876605,23.818004409492872,69.47493552505507,3.5116888747871777,14.002120820775179,Vehicle,Salt Flat,Clear,0.94,0
2026-01-13T14:53:41.876608,23.786891574257968,69.53471024152148,8.306966335186416,77.12815031192244,Animal,Salt Flat,Foggy,0.67,0
2026-01-13T14:53:42.876612,23.75205142066792,69.52252764119862,2.690172846253141,3.5012862623500807,Vehicle,Salt Flat,Foggy,0.77,0
2026-01-13T14:53:43.876616,23.777403294896388,69.53906602883853,3.5610435288269082,6.380388139040307,Human,Sandy,Night,0.6,0
2026-01-13T14:53:44.876620,23.784754548187287,69.53960085303223,2.821994256251654,16.895496427872846,Animal,Sandy,Clear,0.85,0
2026-01-13T14:53:45.876625,23.826113602794745,69.52471858458269,3.1198905590090567,10.784409696304138,Human,Marshy,Clear,0.58,0
2026-01-13T14:53:46.876629,23.841525775018845,69.4678825748311,6.628588889431223,116.51543269216702,Vehicle,Marshy,Clear,0.74,0
2026-01-13T14:53:47.876633,23.759656833160136,69.54654114621908,4.106964585821741,2.8221071037325474,Drone,Sandy,Night,0.57,0
2026-01-13T14:53:48.876638,23.815447211666253,69.52147851935283,7.750258120155497,104.11393660728243,Drone,Marshy,Clear,0.82,0
2026-01-13T14:53:49.876641,23.783368230535704,69.51977573528966,3.2179374857250536,5.630812639110352,Drone,Salt Flat,Clear,0.68,0
2026-01-13T14:53:50.876645,23.838732236231273,69.50831115684741,3.195602399371845,3.3829288320310935,Vehicle,Sandy,Foggy,0.93,0
2026-01-13T14:53:51.876648,23.767012880143234,69.53957840421216,2.981745620350314,5.205891426460008,Vehicle,Marshy,Night,0.72,0
2026-01-13T14:53:52.876652,23.77786182205144,69.54223688219125,3.353983690726272,3.9396609942488037,Drone,Salt Flat,Clear,0.69,0
2026-01-13T14:53:53.876656,23.84751513654839,69.4590603837734,8.993350892127737,111.87118813238914,Vehicle,Sandy,Foggy,0.61,0
2026-01-13T14:53:54.876660,23.806452100361312,69.5417454786765,4.486648619105572,11.855147339876638,Drone,Sandy,Night,0.92,0
2026-01-13T14:53:55.876664,23.7842161633366,69.48859866450653,6.117013615349757,117.2898816890457,Vehicle,Salt Flat,Clear,0.96,0
2026-01-13T14:53:56.876667,23.78695949559984,69.53437017168908,3.041378003438278,13.9441844732861,Human,Salt Flat,Night,0.93,0
2026-01-13T14:53:57.876673,23.785290535024213,69.50557125791966,6.517143440023216,53.68101249804746,Animal,Sandy,Clear,0.91,0
2026-01-13T14:53:58.876676,23.7864342473124,69.46100614137356,3.1719497220183985,4.009741481684149,Vehicle,Marshy,Clear,0.62,0
2026-01-13T14:53:59.876680,23.79034840722801,69.48869210923847,4.309415129367952,6.1896871394414,Vehicle,Salt Flat,Clear,0.67,0
2026-01-13T14:54:00.876687,23.799522251493,69.5476184283119,7.773200865468095,95.39072398749104,Drone,Sandy,Foggy,0.87,0
2026-01-13T14:54:01.876691,23.811130177347444,69.52622662661253,2.781392057521625,2.086046637017942,Drone,Marshy,Night,0.62,0
2026-01-13T14:54:02.876694,23.789373197620097,69.45523633313188,4.124590490396884,2.119741281150731,Animal,Marshy,Night,0.65,0
2026-01-13T14:54:03.876698,23.825797372609845,69.53658574043328,3.37840859281327,1.8127725611413115,Drone,Salt Flat,Foggy,0.98,0
2026-01-13T14:54:04.876702,23.792768863448128,69.50893421648887,7.2604961567646855,78.13303276611866,Human,Salt Flat,Night,0.71,0
2026-01-13T14:54:05.876705,23.810883567274836,69.50521491401183,6.630316292799788,62.649927895949446,Animal,Salt Flat,Night,0.89,0
2026-01-13T14:54:06.876709,23.75911031175087,69.48552370971392,3.9926263655531233,8.3234313539993,Vehicle,Sandy,Night,0.72,0
2026-01-13T14:54:07.876714,23.847599810264125,69.5494932994241,4.307706480464219,15.318744695441236,Drone,Marshy,Clear,0.69,0
2026-01-13T14:54:08.876717,23.78694596185685,69.49655975735693,4.231298851129543,18.838957298615252,Human,Marshy,Clear,0.73,0
2026-01-13T14:54:09.876721,23.80602822390322,69.45876364638241,4.0109206772892385,15.398658141148378,Drone,Sandy,Foggy,0.61,0
2026-01-13T14:54:10.876725,23.80852944690965,69.46517366364347,7.077062986292843,109.16981871024048,Animal,Sandy,Night,0.63,0
2026-01-13T14:54:11.876728,23.812522580718444,69.51994853558007,8.63914132305448,79.52166059265352,Human,Sandy,Night,0.88,0
2026-01-13T14:54:12.876732,23.8498626595156,69.46122654381617,3.524176677053336,9.87394157429996,Animal,Marshy,Foggy,0.69,0
2026-01-13T14:54:13.876736,23.76811844798431,69.47300941584633,4.089019896842283,0.7463762255026563,Drone,Sandy,Clear,0.89,0
2026-01-13T14:54:14.876739,23.817297508349508,69.49040778397593,2.899568177994082,0.13244818009967574,Vehicle,Salt Flat,Night,0.96,0
2026-01-13T14:54:15.876744,23.81896332224015,69.53416247275437,3.4365705067034815,4.888178093327862,Drone,Salt Flat,Night,0.75,0
2026-01-13T14:54:16.876747,23.822684641907962,69.49460866665859,6.592158848977714,73.39304098002984,Drone,Salt Flat,Foggy,0.81,0
2026-01-13T14:54:17.876751,23.763308679345304,69.47939228468272,8.279843268274497,111.98650002661222,Animal,Sandy,Night,0.76,0
2026-01-13T14:54:18.876755,23.84566642305554,69.53113365988126,4.172126543001997,12.311426977273069,Vehicle,Sandy,Clear,0.9,0
2026-01-13T14:54:19.876758,23.83824071521893,69.50144344754916,3.9900760706787457,1.54935527997637,Animal,Sandy,Clear,0.87,0
2026-01-13T14:54:20.876762,23.75428288680271,69.52644800143699,3.399676202773631,13.849584208702996,Drone,Sandy,Night,0.71,0
2026-01-13T14:54:21.876766,23.843240738155984,69.52349303983583,3.515136629381073,19.25002118393436,Drone,Sandy,Foggy,0.77,0
2026-01-13T14:54:22.876769,23.782585492200663,69.47745619785702,4.302358722064976,12.381028252661894,Human,Marshy,Clear,0.84,0
2026-01-13T14:54:23.876773,23.777936557257625,69.48247693082247,2.8306655562651413,13.750841466816047,Vehicle,Sandy,Clear,0.95,0
2026-01-13T14:54:24.876777,23.77762253352699,69.5273817404279,8.715410775587833,67.83248930519136,Vehicle,Salt Flat,Night,0.73,0
2026-01-13T14:54:25.876781,23.779986205625182,69.46230249897991,4.356561381389092,2.562952735130719,Animal,Salt Flat,Night,0.56,0
2026-01-13T14:54:26.876785,23.754814653583587,69.4511211847827,2.7556753843062483,13.255234499809283,Human,Marshy,Clear,0.69,0
2026-01-13T14:54:27.876790,23.826565798228867,69.53056657334521,7.8047609795095,82.29546221688071,Drone,Salt Flat,Clear,0.84,0
2026-01-13T14:54:28.876794,23.7566936678317,69.46693461002155,3.2276210000123564,8.880514654216718,Drone,Salt Flat,Foggy,0.85,0
2026-01-13T14:54:29.876800,23.760487491367567,69.46175668264779,4.301008649788971,3.4407392273227733,Human,Marshy,Foggy,0.66,0
2026-01-13T14:54:30.876803,23.824209657327152,69.50394847385469,4.382774300441099,15.16623750953838,Drone,Salt Flat,Foggy,0.62,0
2026-01-13T14:54:31.876807,23.8321754964178,69.46375237657905,7.109482244042907,60.1548925960099,Drone,Salt Flat,Foggy,0.71,0
2026-01-13T14:54:32.876810,23.783107912439657,69.54100853381323,4.304899159022247,1.0139541945148167,Animal,Sandy,Night,0.56,0
2026-01-13T14:54:33.876814,23.790986169962757,69.5064032036368,3.321774831179731,12.069123141259476,Human,Salt Flat,Foggy,0.79,0
2026-01-13T14:54:34.876818,23.830846869018963,69.48827596097765,4.170262134014408,13.129620851315707,Animal,Marshy,Night,0.83,0
2026-01-13T14:54:35.876821,23.785905993713655,69.50917861466114,7.70722444859271,61.31707754545774,Drone,Sandy,Clear,0.7,0
2026-01-13T14:54:36.876825,23.76079941462716,69.50513598858488,7.83625391096632,113.46355624639907,Vehicle,Salt Flat,Clear,0.75,0
2026-01-13T14:54:37.876829,23.814741875747856,69.50408094152277,3.4428238155180217,11.757680267475815,Animal,Marshy,Foggy,0.74,0
2026-01-13T14:54:38.876832,23.769747787420407,69.52189269981615,6.80888725557639,87.67303873880638,Animal,Salt Flat,Clear,0.85,0
2026-01-13T14:54:39.876836,23.8346501153137,69.45572318818326,4.269266638481637,7.354144947507173,Vehicle,Marshy,Clear,0.9,0
2026-01-13T14:54:40.876840,23.767236579939254,69.47393619889316,3.830488540111282,18.709197543817947,Drone,Sandy,Foggy,0.63,0
2026-01-13T14:54:41.876843,23.84770267200752,69.47798321699729,3.2502610817378703,12.506958058498743,Human,Sandy,Clear,0.97,0
2026-01-13T14:54:42.876847,23.84796654143968,69.45521705659651,8.708450470751343,66.18825323793823,Vehicle,Marshy,Foggy,0.77,0
2026-01-13T14:54:43.876851,23.765023897240575,69.46499803942464,4.0811308911517425,6.57923167451335,Human,Marshy,Foggy,0.79,0
2026-01-13T14:54:44.876854,23.778270694007695,69.50280385879307,4.384598291294992,15.754654996276528,Animal,Salt Flat,Night,0.74,0
2026-01-13T14:54:45.876858,23.815966372621357,69.4697580618331,8.010432629450221,104.49187135324092,Human,Salt Flat,Clear,0.6,0
2026-01-13T14:54:46.876863,23.75703045300143,69.54864719007891,8.655612598230165,112.41733120179049,Animal,Salt Flat,Foggy,0.94,0
2026-01-13T14:54:47.876866,23.777668045430048,69.507324381477,6.615745735673796,78.17710500747728,Drone,Sandy,Night,0.77,0
2026-01-13T14:54:48.876870,23.782096836675713,69.53698191313228,3.077389551758638,6.776109628268346,Human,Salt Flat,Clear,0.61,0
2026-01-13T14:54:49.876873,23.79162729873791,69.5468789704205,2.912784011271254,6.4421126087594205,Drone,Salt Flat,Clear,0.88,0
2026-01-13T14:54:50.876878,23.790628725325494,69.45893568631827,7.2046123740417105,53.38505933048922,Animal,Marshy,Night,0.78,0
2026-01-13T14:54:51.876884,23.75994496545087,69.5033387606094,6.05258461240872,117.64663819754367,Drone,Sandy,Foggy,0.63,0
2026-01-13T14:54:52.876888,23.758242447939683,69.50217565411084,4.353379236291713,16.269961447510106,Drone,Salt Flat,Clear,0.68,0
2026-01-13T14:54:53.876891,23.812059123606605,69.51172903012547,6.0765031153767515,76.00694684837035,Animal,Marshy,Night,0.91,0
2026-01-13T14:54:54.876895,23.77332580041301,69.49936975133932,2.857948416274072,1.5696537334779892,Human,Salt Flat,Night,0.67,0
2026-01-13T14:54:55.876899,23.835818673203082,69.50820150521142,4.18133620172618,5.02388670915332,Human,Sandy,Night,0.93,0
2026-01-13T14:54:56.876902,23.81070281508711,69.4847070905967,3.013564747307676,8.825251283734323,Human,Salt Flat,Night,0.55,0
2026-01-13T14:54:57.876906,23.822478618296206,69.5030550645183,6.5699440108738525,98.53605112882936,Drone,Marshy,Clear,0.83,0
2026-01-13T14:54:58.876909,23.84638773218054,69.5053802114623,3.7733804054958076,16.360988198230206,Vehicle,Sandy,Foggy,0.83,0
2026-01-13T14:54:59.876913,23.818598548972215,69.49519625289817,8.399863514400058,107.97104033423494,Vehicle,Salt Flat,Night,0.61,0
2026-01-13T14:55:00.876918,23.778705110788437,69.52928380660668,3.865641995816792,9.46373012403927,Human,Sandy,Clear,0.63,0
2026-01-13T14:55:01.876921,23.812957290456495,69.53810565549408,3.1014225833202653,4.836544134687209,Human,Salt Flat,Clear,0.84,0
2026-01-13T14:55:02.876925,23.779803004841522,69.49104539030517,4.057358359472721,14.801969276765433,Vehicle,Marshy,Foggy,0.79,0
2026-01-13T14:55:03.876929,23.830801759763308,69.48663652513945,4.194458500430755,10.569743322554908,Drone,Marshy,Night,0.87,0
2026-01-13T14:55:04.876932,23.84473508974414,69.50434415654452,2.77965652666047,0.13505408600938518,Vehicle,Sandy,Night,0.89,0
2026-01-13T14:55:05.876936,23.768944691696113,69.52432010662532,3.635749603821619,5.243450874816375,Drone,Salt Flat,Clear,0.89,0
2026-01-13T14:55:06.876941,23.811438409047202,69.46819307298891,6.613956796967984,71.79560879342482,Drone,Sandy,Clear,0.64,0
2026-01-13T14:55:07.876944,23.815140380985174,69.52023986072483,3.573978697303506,6.992208198713461,Vehicle,Sandy,Clear,0.57,0
2026-01-13T14:55:08.876948,23.821233119338853,69.5493405509331,8.404424384210277,66.70017265572807,Drone,Sandy,Clear,0.69,0
2026-01-13T14:55:09.876951,23.782002825497926,69.5044011898442,8.620880958564406,100.56009445941213,Drone,Marshy,Foggy,0.75,0
2026-01-13T14:55:10.876955,23.819282439759277,69.46667995723767,3.29702828012321,14.76493083830938,Vehicle,Marshy,Night,0.76,0
2026-01-13T14:55:11.876959,23.7798204559389,69.45923806791241,2.993792917696563,0.03970630631448424,Vehicle,Marshy,Night,0.78,0
2026-01-13T14:55:12.876962,23.836266895771843,69.48171768544188,3.136108633189683,15.284608039509607,Animal,Salt Flat,Foggy,0.63,0
2026-01-13T14:55:13.876966,23.754148011234335,69.50638006585368,3.4255622300346213,13.338948203418541,Human,Marshy,Foggy,0.86,0
2026-01-13T14:55:14.876970,23.835985982610918,69.50156775703427,3.387211372931784,11.9685246055951,Vehicle,Marshy,Clear,0.96,0
2026-01-13T14:55:15.876973,23.797308279687353,69.47441266721266,6.644779308433771,90.38760408522768,Vehicle,Salt Flat,Clear,0.78,0
2026-01-13T14:55:16.876978,23.785440464770875,69.49280606329688,3.7468676692330414,11.533708207488765,Human,Sandy,Night,0.86,0
2026-01-13T14:55:17.876982,23.811908232473833,69.51858585347202,8.748714500928681,103.85048481535785,Human,Salt Flat,Clear,0.87,0
2026-01-13T14:55:18.876986,23.798768891395383,69.47649947155494,4.209039649239989,7.0309273693606915,Animal,Salt Flat,Night,0.57,0
2026-01-13T14:55:19.876990,23.77879784428904,69.47652516451546,2.6010131744895597,0.9707722251011441,Human,Salt Flat,Foggy,0.96,0
2026-01-13T14:55:20.876994,23.84272092455151,69.46023766464062,2.6769187014042437,18.671098318087665,Vehicle,Marshy,Clear,0.97,0
2026-01-13T14:55:21.876997,23.779826622528265,69.45872507741382,8.874610362094428,118.71071062911852,Vehicle,Salt Flat,Foggy,0.95,0
2026-01-13T14:55:22.877001,23.812498014355803,69.47978615024398,7.782329934549173,85.58142650244888,Drone,Marshy,Clear,0.91,0
